index,index_in_dataset,t_lava_vae_forward_gradient,t_lava_vae_bp_gradient,t_lava_vae_vanilla,t_lava_cae_forward_gradient,t_lava_cae_bp_gradient,t_lava_cae_vanilla,t_lava_cvae_forward_gradient,t_lava_cvae_bp_gradient,t_lava_cvae_vanilla,kl_lava_vae_forward_gradient,kl_lava_vae_bp_gradient,kl_lava_vae_vanilla,kl_lava_cae_forward_gradient,kl_lava_cae_bp_gradient,kl_lava_cae_vanilla,kl_lava_cvae_forward_gradient,kl_lava_cvae_bp_gradient,kl_lava_cvae_vanilla,ws_lava_vae_forward_gradient,ws_lava_vae_bp_gradient,ws_lava_vae_vanilla,ws_lava_cae_forward_gradient,ws_lava_cae_bp_gradient,ws_lava_cae_vanilla,ws_lava_cvae_forward_gradient,ws_lava_cvae_bp_gradient,ws_lava_cvae_vanilla,js_lava_vae_forward_gradient,js_lava_vae_bp_gradient,js_lava_vae_vanilla,js_lava_cae_forward_gradient,js_lava_cae_bp_gradient,js_lava_cae_vanilla,js_lava_cvae_forward_gradient,js_lava_cvae_bp_gradient,js_lava_cvae_vanilla,mse_lava_vae_forward_gradient,mse_lava_vae_bp_gradient,mse_lava_vae_vanilla,mse_lava_cae_forward_gradient,mse_lava_cae_bp_gradient,mse_lava_cae_vanilla,mse_lava_cvae_forward_gradient,mse_lava_cvae_bp_gradient,mse_lava_cvae_vanilla
24,1517,2.15999174118042,1.4660463333129883,0.8733716011047363,2.667562246322632,0.9209794998168945,0.906144380569458,0.6588387489318848,1.2954936027526855,0.9786660671234131,,,,,,,-0.03548384781698147,3.1464134976369187,,,,,,,,0.002338156153652743,0.00044219865376621855,,,,,,,,0.2558167296295465,1.7862465316551353,,,,,,,,0.13746337750786589,0.10493457094867893,
25,3472,2.1988298892974854,0.8769567012786865,0.8679804801940918,3.588935375213623,0.9361443519592285,0.9124748706817627,0.6854891777038574,1.2906594276428223,0.9765224456787109,,,,,,,0.0,1.5745742846942021,,,,,,,,0.0022710263510114584,0.0005049720383534213,,,,,,,,0.0,0.8485141583826521,,,,,,,,0.11003320936217625,0.07783205649350271,
26,8622,2.107253074645996,0.8518562316894531,0.864973783493042,2.878053665161133,1.4426672458648682,0.8944790363311768,3.3761379718780518,1.7753336429595947,0.9561429023742676,,,,,,,-0.04480983358054448,0.959711450474169,,,,,,,,0.002308052399575279,0.0003066072540762162,,,,,,,,0.2126482418333432,0.5270253249577657,,,,,,,,0.11916512799862335,0.05898009423797615,
27,7541,2.0544300079345703,0.8660473823547363,0.8816571235656738,3.4542653560638428,0.910926342010498,1.071350336074829,0.6511387825012207,1.3517727851867676,0.9616987705230713,,,,,,,0.0,1.0707517935904876,,,,,,,,0.0021337381824194064,0.0003936550892751823,,,,,,,,0.0,0.6111360718370586,,,,,,,,0.08170836962235875,0.0452660789655402,
28,3478,2.1118083000183105,0.8665981292724609,0.8638358116149902,2.8412926197052,0.917776346206665,0.9490647315979004,1.0817315578460693,1.0957317352294922,0.9456517696380615,,,,,,,0.0,1.0741260016408918,,,,,,,,0.002284987539798269,0.0003801187830403468,,,,,,,,0.0,0.580136366297663,,,,,,,,0.11711162896531165,0.06383392909503874,
30,1042,2.1911466121673584,0.9101836681365967,0.876211404800415,2.9832043647766113,1.0211541652679443,0.9687950611114502,0.6380107402801514,0.3259274959564209,0.9730198383331299,,,,,,,0.0,0.5325838625448053,,,,,,,,0.002273181917819202,7.552732882425944e-05,,,,,,,,0.0,0.33035866446305134,,,,,,,,0.16345589323831708,0.03526095861580289,
34,4285,2.305129289627075,0.9218440055847168,0.955765962600708,2.8822178840637207,0.9592530727386475,0.9231045246124268,0.6503705978393555,1.3215036392211914,0.9427881240844727,,,,,,,0.0,0.8400876380313821,,,,,,,,0.0023778485695861644,0.00019693887176832817,,,,,,,,0.0,0.4524041590377139,,,,,,,,0.1807204842721402,0.07857602077818136,
35,1229,2.264057159423828,0.8152451515197754,1.3888280391693115,3.302995204925537,0.9724812507629395,0.9682877063751221,3.180894613265991,0.994175910949707,0.9973948001861572,,0.26403802826225026,0.2526856774337144,,,,,,,,9.92476334558821e-05,0.00010236969575060094,,,,,,,,0.20579600046698654,0.19746202402386867,,,,,,,,0.02048827996327433,0.01990797108906788,,,,,,
37,4144,2.311109781265259,0.9111311435699463,1.2102670669555664,2.8813493251800537,0.9277420043945312,0.9270889759063721,0.6452450752258301,1.0076076984405518,1.0501611232757568,,,,,,,0.0,,,,,,,,,0.002162661620443694,,,,,,,,,0.0,,,,,,,,,0.08514127219515258,,
40,5947,2.147737979888916,1.0856518745422363,0.8189647197723389,2.8942973613739014,1.014254093170166,0.9511196613311768,0.704862117767334,0.7716333866119385,0.9906501770019531,,0.17679431159784803,0.17803901424067836,,,,0.0,0.19444554505787584,,,0.00020494204374215189,0.0002071134268725253,,,,0.002356524241218093,0.00020071929345853482,,,0.08071549737251682,0.08148331316666806,,,,0.0,0.11008374889575483,,,0.02202846121575439,0.022199355388158454,,,,0.1940778075936257,0.025091427529638645,
41,4873,2.1742308139801025,0.886594295501709,0.8860766887664795,3.02435564994812,0.9677298069000244,0.9149379730224609,0.7346625328063965,1.7295897006988525,1.0090744495391846,,,,,,,0.0,1.2336556102289848,,,,,,,,0.0022757327960665538,0.0001259213595371889,,,,,,,,0.0,0.7025082203356129,,,,,,,,0.1123101593578608,0.05336590704260809,
42,9865,3.0512514114379883,0.6113424301147461,0.8793079853057861,2.94779896736145,0.9791200160980225,0.9447460174560547,0.6695160865783691,0.32035303115844727,0.9743828773498535,2.511583414890388,0.25217635722039866,0.2516521075457018,,,,0.0,0.2995189771135388,,0.0001560446528851216,0.00037957703313907533,0.00037922140593172504,,,,0.002351045534427674,0.00025506175973607803,,1.3444662737483524,0.12304148575070356,0.12290358927584108,,,,0.0,0.19578091777199413,,0.08035666273317113,0.023112995813463575,0.023048769710423165,,,,0.15198387198016464,0.029609236579109452,
43,312,2.3300771713256836,0.9067206382751465,0.9034419059753418,3.0162243843078613,0.939967155456543,0.9070553779602051,0.6811976432800293,0.9790632724761963,0.953021764755249,,,,,,,0.0,0.6047903465680309,,,,,,,,0.0023557943774123683,0.00025838240434593757,,,,,,,,0.0,0.37354026679533636,,,,,,,,0.15839554829619862,0.049618079463435334,
44,5853,2.1856884956359863,1.3750355243682861,1.067354679107666,2.9700355529785156,1.070549726486206,0.9531052112579346,0.6517293453216553,0.9980459213256836,1.0034728050231934,,,,,,,0.0,2.0828285620503557,,,,,,,,0.002297008010651063,0.00022545792414705975,,,,,,,,0.0,1.1342501681270176,,,,,,,,0.12619571357954948,0.082069851244128,
45,1157,3.102802038192749,0.7430264949798584,1.379906415939331,3.5288307666778564,0.7565460205078125,0.7715969085693359,0.7135303020477295,0.622180700302124,1.0312461853027344,5.164241947117971,0.23955883542495732,0.2294908984935539,4.9389704025744585,0.2062508209081897,0.20482144127766228,0.0,0.553412839477142,,0.0003797209147957628,0.00016510999459292742,0.00016730502920269487,0.000633004485812957,0.00016974181302504017,0.00017433697551498138,0.002249288111877215,0.00022609519117048986,,2.7784585978688234,0.1665425625302987,0.1595695177675886,2.6334574583726926,0.12912579053884918,0.12721904108305104,0.0,0.31061939295895713,,0.05376036102188451,0.013672247945973479,0.013216718726475283,0.13047760723632676,0.012897701893375007,0.012591838541043931,0.10036400834843741,0.0306963830942219,
46,7199,2.191697359085083,0.9256918430328369,0.8483293056488037,3.84179949760437,1.0366458892822266,0.9497153759002686,0.6227054595947266,1.780076026916504,0.9730257987976074,,,,,,,0.0,1.6790525420337192,,,,,,,,0.0022549354682857587,0.0006090191446358549,,,,,,,,0.0,0.9174345398269383,,,,,,,,0.1040244921498011,0.09265320870008625,
47,9714,2.1822171211242676,0.9196827411651611,0.8991389274597168,2.8127739429473877,1.467789649963379,0.9089305400848389,0.6530790328979492,0.8677427768707275,0.9543859958648682,,,,,,,-0.026207088496261632,0.8761880602475112,,,,,,,,0.002363045813542312,0.0001185237500184225,,,,,,,,0.30623262182543476,0.50317322098467,,,,,,,,0.1588292921483802,0.06252362904391788,
48,2559,2.099916696548462,0.6015655994415283,0.3469369411468506,2.8081445693969727,0.9344627857208252,0.8356611728668213,0.49985480308532715,0.31316518783569336,0.826291561126709,,0.15432133051999264,0.15644441164550899,,,,0.0,0.5025820990398333,,,0.00014910454403734146,0.00014799792971244936,,,,0.0022228392054396097,0.0001378724139258273,,,0.11503317575483162,0.1165396030264538,,,,0.0,0.33352912944489443,,,0.013566875974197798,0.013701040930069948,,,,0.11196143163147614,0.021643495415454166,
49,835,2.0795931816101074,0.6651270389556885,0.6028637886047363,1.9840707778930664,0.8206338882446289,0.7570576667785645,0.4996523857116699,0.9293181896209717,1.0030517578125,,,,,,,0.0,,,,,,,,,0.0019051795810979659,,,,,,,,,0.0,,,,,,,,,0.05270102158510462,,
50,5186,1.7007439136505127,0.7675039768218994,0.6593790054321289,1.9176874160766602,0.8366875648498535,0.9294233322143555,0.4502227306365967,0.6735179424285889,0.653303861618042,,,,,,,0.0,,,,,,,,,0.002076512258355177,,,,,,,,,0.0,,,,,,,,,0.07172557258197398,,
51,6807,1.4261634349822998,0.7855534553527832,0.6402790546417236,2.13981294631958,0.6645069122314453,0.6148660182952881,0.4327423572540283,0.29208993911743164,0.6536779403686523,,,,,,,0.0,0.37289799024990533,,,,,,,,0.0022881309846940283,0.00026008817729018785,,,,,,,,0.0,0.19932440907111923,,,,,,,,0.12028181860979686,0.026776441762529662,
52,4819,1.3998913764953613,0.5850985050201416,0.5663466453552246,2.423337936401367,0.620642900466919,0.6017489433288574,0.4220888614654541,0.9620401859283447,0.6449830532073975,,,,,,,0.0,0.6335798405283648,,,,,,,,0.0022869284633720384,0.00018035468945753062,,,,,,,,0.0,0.4073512236527685,,,,,,,,0.11266702759535187,0.04187169324022608,
53,7341,1.3859052658081055,0.5795187950134277,0.5812258720397949,1.9494593143463135,0.6964588165283203,0.6738622188568115,0.49610066413879395,0.731682300567627,0.655759334564209,,,,,,,0.0,0.3411482923454287,,,,,,,,0.0023116944955788245,0.0003935972554052544,,,,,,,,0.0,0.1783819306890963,,,,,,,,0.13109061271567451,0.02943929366379499,
54,8035,1.3817200660705566,0.6482827663421631,0.9645423889160156,1.8552970886230469,0.6545917987823486,0.6678705215454102,0.4430415630340576,0.39233899116516113,0.7012882232666016,,,,,,,0.0,0.42149418803658917,,,,,,,,0.0023471233841665775,0.00023339120917274087,,,,,,,,0.0,0.25770573948107994,,,,,,,,0.18401456661095814,0.03689391902177503,
56,3974,1.5518159866333008,0.8383316993713379,0.5924258232116699,1.9179589748382568,0.6963405609130859,0.6634964942932129,0.4422578811645508,0.6519887447357178,0.7704682350158691,,,,,,,0.0,,,,,,,,,0.0017071113418249263,,,,,,,,,0.0,,,,,,,,,0.04172392486406327,,
57,4051,1.4712164402008057,0.6178290843963623,0.6629495620727539,2.0011677742004395,0.8023128509521484,0.8929052352905273,0.45317792892456055,1.0189878940582275,0.6518280506134033,,,,,,,-0.039347701662524305,1.586253453340642,,,,,,,,0.002344801677617795,0.0005973213624838253,,,,,,,,0.23733650986854682,0.8061917439598337,,,,,,,,0.13968155889806905,0.1365805174828627,
58,3384,0.29650092124938965,0.13655543327331543,0.1322922706604004,1.836113452911377,0.623889684677124,0.6089155673980713,2.050846576690674,0.7270691394805908,0.8354196548461914,0.5534240262909184,0.6217945330148587,0.5989499782659031,,,,,,,0.000976948137261349,0.0003751480834663019,0.0004029407389197117,,,,,,,0.6048397838541342,0.3596862467576487,0.3424674123063082,,,,,,,0.08203114906759684,0.025530510150054194,0.02511315503173766,,,,,,
62,1956,1.810544729232788,0.5299680233001709,0.3722105026245117,2.0721592903137207,0.8021490573883057,0.7438433170318604,0.4254574775695801,0.48494720458984375,0.6987557411193848,1.9039079043621325,0.2926319568388875,0.2901074102429423,1.1502124351586949,0.3288506283018012,0.3337099840047693,0.0,1.2607307388501987,,0.00040654940776000396,0.0002938965481910495,0.00029283830211298005,0.0001094299139846367,0.00015845481637116843,0.00015610164953706063,0.0023200052743275945,0.0002243388712388282,,1.0042994525404663,0.1992596216547123,0.19764662817924217,0.7338240162242683,0.2291102778840888,0.23164650934357833,0.0,0.7746775029552349,,0.0999103422046415,0.021583997320241532,0.021363984921337818,0.057699943579775495,0.028064682228735996,0.028017990511533954,0.13010086387496175,0.05273430411072318,
64,9712,0.8237149715423584,0.3810429573059082,0.4198181629180908,1.8573684692382812,0.8698296546936035,0.7967071533203125,2.00968599319458,0.6488997936248779,0.6444494724273682,5.9505201144407645,0.11499233579437933,0.11358310397387467,,,,,,,0.0009482779992925332,0.00012684590827587971,0.00012891158437467232,,,,,,,3.3820186074155876,0.09045779701547321,0.08949130711915132,,,,,,,0.10112286586884045,0.012071522153067366,0.011916967853233396,,,,,,
65,1706,1.4793729782104492,0.7259092330932617,0.797105073928833,2.6806721687316895,0.7254033088684082,0.6848273277282715,0.5694992542266846,1.543386459350586,0.8548450469970703,,,,,,,0.0,2.12539668028254,,,,,,,,0.002265199056865034,0.00035427255955679607,,,,,,,,0.0,1.1605785701119833,,,,,,,,0.10808160519109605,0.0793076124523719,
66,6952,2.1411445140838623,0.6784505844116211,0.7160391807556152,2.2417521476745605,0.6932632923126221,0.6572093963623047,0.5386853218078613,0.7108087539672852,0.7031617164611816,,,,,,,0.0,0.5976050439721162,,,,,,,,0.002310405757153121,0.0004475086057915826,,,,,,,,0.0,0.29832867673666524,,,,,,,,0.11523668290845751,0.03937426838266264,
67,9184,1.5012316703796387,0.6256294250488281,0.5948460102081299,2.140502691268921,1.208777904510498,0.6577064990997314,0.4626741409301758,0.657217264175415,0.6473331451416016,,,,,,,0.0,0.5707482350334198,,,,,,,,0.0023300871926326926,0.0005110826608468593,,,,,,,,0.0,0.3206392690066488,,,,,,,,0.12688734317256314,0.04509736864417148,
68,5369,1.4880075454711914,0.612990140914917,0.5816755294799805,1.946455717086792,0.8344528675079346,0.6676766872406006,0.4629819393157959,0.8296980857849121,0.6796391010284424,,,,,,,-0.03258451776054972,0.3703945358829491,,,,,,,,0.0024057682267364733,0.00023116765895054913,,,,,,,,0.2705223375946083,0.20652012673126274,,,,,,,,0.20816814961278626,0.05041625226019773,
73,3172,1.4472548961639404,0.6291024684906006,0.6002581119537354,2.114375114440918,0.6592824459075928,0.7749550342559814,0.480623722076416,0.8172235488891602,0.66544508934021,,,,,,,-0.0009383111262958822,3.369030825965915,,,,,,,,0.002319624580158692,0.00032726964829196,,,,,,,,0.3269310590582861,1.9010447177312932,,,,,,,,0.13130522797354235,0.08454841468958338,
74,3416,1.492508888244629,0.6259069442749023,0.5966143608093262,1.8558154106140137,0.6519103050231934,0.6338129043579102,0.43979835510253906,0.6792116165161133,0.6623561382293701,,,,,,,0.0,2.4754918426051544,,,,,,,,0.002325204359705988,0.0003947386570158861,,,,,,,,0.0,1.330691099494447,,,,,,,,0.11386658585002626,0.11008049678523105,
75,6470,1.5007655620574951,0.6033260822296143,1.0048186779022217,1.9607529640197754,0.6336474418640137,0.6135029792785645,0.4454922676086426,0.47144508361816406,0.6513257026672363,,,,,,,-0.007247502115873372,0.562881548319188,,,,,,,,0.002386388245820689,3.0196602852579594e-05,,,,,,,,0.19709633341961152,0.35327884229069845,,,,,,,,0.18839098384451822,0.044751663441846695,
77,7042,1.4431700706481934,0.5921356678009033,0.5810375213623047,1.894890308380127,0.6541638374328613,0.6375076770782471,0.4479997158050537,0.5490376949310303,0.7118532657623291,,,,,,,-0.030955470181743886,0.9678496839160957,,,,,,,,0.002328457001414692,0.00041066627480180703,,,,,,,,0.28402272338938167,0.4780255463559909,,,,,,,,0.13384185046567648,0.07366471777684827,
78,2402,1.4452502727508545,0.6041715145111084,0.5816488265991211,1.8880364894866943,0.745309591293335,0.6221964359283447,0.5094916820526123,1.095651388168335,0.6477770805358887,,,,,,,0.0,1.0507389336913315,,,,,,,,0.0022431512371516695,0.0004000033968399624,,,,,,,,0.0,0.5790965379356032,,,,,,,,0.10101176452352904,0.05891291516561481,
79,9931,1.47001314163208,0.5881509780883789,0.5858712196350098,1.8479945659637451,0.6196920871734619,0.6356663703918457,0.4458484649658203,0.9030482769012451,0.6450464725494385,,,,,,,0.0,0.7565247230843324,,,,,,,,0.0020638157782178553,0.0007648179214114336,,,,,,,,0.0,0.4036210198450229,,,,,,,,0.06895126678122229,0.042480340234138166,
81,9986,1.49283766746521,0.6133649349212646,0.6661684513092041,2.097928047180176,0.6698834896087646,0.6623682975769043,0.4439823627471924,0.8216366767883301,0.7098522186279297,,,,,,,0.0,0.49705848514764356,,,,,,,,0.0022710390863923723,8.798779456521012e-05,,,,,,,,0.0,0.3113161677718649,,,,,,,,0.16033395711225668,0.03625739006780843,
82,6862,2.291900873184204,0.6578030586242676,0.663154125213623,2.114959955215454,0.7092111110687256,0.7385880947113037,0.48717546463012695,0.7778265476226807,0.6980681419372559,,,,,,,0.0,1.4487688978697615,,,,,,,,0.0021380168437081246,0.0002662147317271358,,,,,,,,0.0,0.7167195432113375,,,,,,,,0.11256783105399024,0.06474174532327258,
83,8879,1.7572782039642334,0.7016346454620361,0.7937107086181641,2.1263487339019775,0.8449428081512451,1.194521188735962,0.4944140911102295,0.4429798126220703,0.725806474685669,,,,,,,0.0,2.6343819654756,,,,,,,,0.002293669988185297,0.0007433281657188615,,,,,,,,0.0,1.3189004830484756,,,,,,,,0.11972381109306467,0.09211207736912203,
84,6623,1.605715274810791,0.6932632923126221,0.7144379615783691,2.2656304836273193,0.7717945575714111,0.8027570247650146,0.6275224685668945,0.8949213027954102,0.8198306560516357,,,,,,,0.0,,,,,,,,,0.0018707303140888332,,,,,,,,,0.0,,,,,,,,,0.047415986002244025,,
85,5364,1.6833858489990234,1.2268962860107422,0.8249490261077881,2.7935471534729004,0.8552372455596924,0.8359889984130859,0.5855889320373535,0.8077199459075928,0.9330782890319824,,,,,,,0.0,,,,,,,,,0.002382559587869063,,,,,,,,,0.0,,,,,,,,,0.16170281838225486,,
87,6725,1.1924607753753662,0.8111057281494141,1.060725450515747,2.0199978351593018,0.7162022590637207,0.8619742393493652,2.5695672035217285,0.7204630374908447,0.7752830982208252,0.5957247371409327,0.3559597733007832,0.3515811260331319,,,,,,,0.0001601251112170009,0.0003037691135508867,0.0002971924036318378,,,,,,,0.3766310978229165,0.20214573865610289,0.20172825376235654,,,,,,,0.03222657538144624,0.026875438023290708,0.02666453171697092,,,,,,
88,3140,1.5291259288787842,0.7460892200469971,0.6556148529052734,2.066091299057007,0.6732478141784668,0.6135067939758301,0.4167618751525879,0.33901548385620117,0.6444828510284424,,,,,,,0.0,0.8916330759534852,,,,,,,,0.002309761574365662,0.00020047810673958795,,,,,,,,0.0,0.5611346870251896,,,,,,,,0.1290575053550832,0.05677759721652308,
90,7404,1.3990633487701416,0.5937738418579102,0.6219587326049805,1.8862617015838623,0.6331384181976318,0.6216442584991455,0.43326783180236816,0.7640089988708496,0.670438289642334,,,,,,,0.0,0.7672000296141421,,,,,,,,0.0022590354716315064,0.0002955582785833593,,,,,,,,0.0,0.42406572002038706,,,,,,,,0.10740172539604077,0.03490627801577974,
91,1188,1.4558463096618652,0.9265003204345703,0.8114125728607178,1.9785001277923584,0.6277790069580078,0.6341619491577148,0.45611095428466797,0.4305698871612549,0.647470235824585,,,,,,,0.0,0.8932137907081772,,,,,,,,0.0023106876517021667,0.00018352034069538174,,,,,,,,0.0,0.5275290566172325,,,,,,,,0.12455813698028231,0.05872722150715018,
93,8100,1.5491054058074951,0.8097214698791504,0.6385040283203125,2.0526833534240723,0.7268548011779785,0.7144861221313477,0.4458925724029541,0.9883594512939453,0.6465115547180176,,,,,,,0.0,0.4338975154315894,,,,,,,,0.0022612350547172315,0.0003846384481116734,,,,,,,,0.0,0.19584763169577282,,,,,,,,0.11753772097074124,0.02977336451969227,
94,8817,1.4739875793457031,0.626950740814209,0.6282615661621094,2.4682798385620117,0.6608011722564697,0.6440887451171875,0.42377662658691406,0.7257339954376221,0.7191534042358398,,,,,,,0.0,0.7145973446920065,,,,,,,,0.0022695537099727287,0.00044464867307164515,,,,,,,,0.0,0.3947193013687518,,,,,,,,0.11247314612119358,0.048656437096836785,
96,5880,1.553056240081787,0.6067826747894287,0.5745663642883301,2.0882489681243896,0.6664919853210449,0.6967136859893799,0.46198463439941406,0.6517581939697266,0.6477363109588623,,,,,,,0.0,,,,,,,,,0.002001546589995748,,,,,,,,,0.0,,,,,,,,,0.06336497344035653,,
98,284,1.7335560321807861,0.6932964324951172,0.6919078826904297,2.077167272567749,0.7160532474517822,0.6940605640411377,0.43277764320373535,0.5477900505065918,0.654487133026123,,,,,,,0.0,1.3051941891045367,,,,,,,,0.0022566451838845225,0.000409764500816204,,,,,,,,0.0,0.6967963477707598,,,,,,,,0.10388371034688387,0.06477431994439344,
